Primary_id,Primary_type,Secondary_id,Secondary_type,Secondary_relation,Title,Author,Edition,Collection,fulltext_read,fulltext_search,image,Volumes,Notes,ChineseTime,Time,OpenAccess,URL
ff80808154b87f930154fb01719e0032,zhonghuajingdian,,,,孔氏談苑,(宋)孔平仲-撰;楊倩描-點校;徐立羣-點校,2012年6月北京中華書局,史實\宋；逸聞軼事,y,y,y,,本書5卷，内容非常廣泛，既有雜史軼事、典章制度，又有廣知博識、品詩論畫；既以北宋爲主，又兼及隋唐五代乃至先秦。此書雖有條目抄自他書，但如“熊伯通有平蠻功”等條也僅存一件，具有相當的史料價值，足資參考。此次點校以《藝海珠塵》本爲底本，校以《寶顔堂秘笈》四卷本、《四庫全書》本等本子，并參考了相關書籍。,,2012,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fb01719e0032
ff80808154b87f930154fb3635223868,zhonghuajingdian,,,,開元天寶遺事,(五代)王仁裕-撰;曾貽芬-點校,2006年3月北京中華書局,史實\五代；逸聞軼事,y,y,y,,本書2卷，是五代人王仁裕所撰寫的筆記。該書多載宫中瑣事以及宫内外的風情習俗、傳聞軼事，反映了唐代社會生活的不同側面，雖不乏舛謬，但仍有其史料價值。此次整理以明建業張氏銅活字本爲底本，以日本寬永十六年刻本、《顧氏文房小説》本、《歷代小史》本、《四庫全書》本校之。卷首録其序及篇名目録，書後附録銅活字本後的黄丕烈跋，以方便讀者研究。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fb3635223868
ff80808154b87f9301550ade48952a68,zhonghuajingdian,,,,安禄山事迹,(唐)姚汝能-撰;曾貽芬-點校,2006年3月北京中華書局,歷史\唐；傳記,y,y,y,,本書共3卷，記載了安禄山的生平事迹和安史之亂的始末，間及史思明的某些事迹，是研究安史之亂的重要史料。點校者以《藕香零拾》本爲底本，校以《學海類編》本和翁曾源校清抄本，參酌吸收繆荃孫的校勘成果，并從《舊唐書》《新唐書》及《資治通鑑》中輯出關于安禄山、史思明的記載附于書後。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550ade48952a68
ff80808154b87f930155020dc396302d,zhonghuajingdian,,,,朝野類要,(宋)趙升-編;王瑞來-點校,2007年10月北京中華書局,典章制度\宋；事例,y,y,y,,本書5卷，20小類，是一部宋代官場小型百科全書，一部辭書式的筆記，分門别類地對宋朝的各種典章制度以及習俗用語的由來與變遷作了扼要而廣泛的介紹，尤其詳于官制、考試、禮制等方面，極富資料價值。本書分“點校篇”五卷、“研究篇”四篇及綜合索引三部分。整理者以明刊本爲底本，參校文淵閣《四庫全書》本和《武英殿聚珍版叢書》本，在點校全書的基礎上，詳細考述了編纂者趙升的生平、成書經過、版本流傳等，并通過對《四庫》底本的細緻比勘，揭示了《四庫》館臣改動底本的不爲人知的一面，值得學界重視。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930155020dc396302d
ff80808154b87f930154fb0a5e3a0b75,zhonghuajingdian,,,,水東日記,(明)葉盛-撰;魏中平-點校,1980年10月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書共40卷，主要記述明代前期的典章制度。由于作者久居官場，見聞亦廣，對于各項制度及其沿革利弊等，言之甚詳。書中間及當時人的軼聞逸事，還有不少宋元文人的行事及墓志，也收録了一些宋人、明人的詩詞文章，皆可供參考。本次點校以康熙十九年葉氏賜書樓印本爲底本，又用弘治間徐氏刻本進行通校，較爲完善。,,1980,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fb0a5e3a0b75
ff80808154b87f93015501b20b2c473c,zhonghuajingdian,,,,寓圃雜記,(明)王錡-撰;張德信-點校,1984年6月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書共10卷，對歷朝諸大事，不僅記其始末，且考其得失善惡，求興衰成敗真諦。本書頌揚直臣，抨擊惡吏，同時對耳聞目睹之事，均予筆録和評述，于吴中故實尤詳，爲研究明史提供了一些可供參考的史料。本次點校以《玄覽堂叢書》本爲底本，參校《紀録彙編》本和《金聲玉振集》本，較爲完善。,,1984,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015501b20b2c473c
ff80808154b87f93015501bbefcf53a9,zhonghuajingdian,,,,穀山筆麈,(明)于慎行-撰;吕景琳-點校,1984年6月北京中華書局,典章制度\明；事例,y,y,y,,本書共18卷，主要記述明朝萬曆以前的典章、人物、兵刑、財賦等事，爲考溯源流，亦時或兼及前明諸朝史實，多出作者親歷或目睹耳聞，對于明史的研究尤多參考價值。本次點校以萬曆本爲底本，用天啓本通校，引書也一一查證，較爲完善。,,1984,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015501bbefcf53a9
ff80808154b87f930154fa8af64a0c0d,zhonghuajingdian,,,,庚巳編,(明)陸粲-撰;譚棣華-點校;陳稼禾-點校,1987年4月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書共10卷，約撰于正德五年至十四年間。本書内容大都爲奇聞異事、因果報應之類，但其文“雅健典則”，頗有可觀者，在文學史上有其承上啓下的價值。本書史料價值不甚高，但係明人記明事，故也記録了一些當時情况。本次點校以《紀録匯編》本爲底本，校以《説庫》本。,,1987,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fa8af64a0c0d
ff80808154b87f930154fa91b21b1612,zhonghuajingdian,,,,客座贅語,(明)顧起元-撰;譚棣華-點校;陳稼禾-點校,1987年4月北京中華書局,地理\明；雜記,y,y,y,,本書共10卷，所記皆南京故實及諸雜事，提供了明代中後期經濟及賦役制度、典章制度、習俗風尚、藝林掌故、南京城的歷史地理等諸方面的資料，可補史乘之闕。本次點校以《金陵叢刊》本爲底本，并以萬曆四十六年本通校。,,1987,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fa91b21b1612
ff80808154b87f930154fa89e6b4093e,zhonghuajingdian,,,,賢博編,(明)葉權-撰;凌毅-點校,1987年8月北京中華書局,地理\明；中外交通,y,y,y,,本書共1卷，是作者葉權根據他游歷吴越、燕趙、福建等地時的所見所聞編撰而成的，附以《游嶺南記》。本書内容廣博，舉凡民情、官場、物産、外務、風土、軍事等方面的見聞均有涉及，對研究明中葉江南地區社會經濟、民族關係等提供了史料。本次點校以萬曆間黄應台刻本爲底本。,,1987,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fa89e6b4093e
ff80808154b87f930154fa86bf96064f,zhonghuajingdian,,,,粤劍編,(明)王臨亨-撰;凌毅-點校,1987年8月北京中華書局,地理\明；中外交通,y,y,y,,本書共4卷，是作者王臨亨根據赴廣東審案途中的見聞編撰而成的。全書分爲古迹、名勝、時事、土風、物産、藝術、外夷、游覽八類，爲研究明中葉廣東地區政治時事、社會習俗等提供了史料。本次點校以萬曆年間《玄覽堂叢書》本爲底本。,,1987,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fa86bf96064f
ff80808154b87f930154fa87d58407c8,zhonghuajingdian,,,,原李耳載,(明)李中馥-撰;凌毅-點校,1987年8月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書共2卷，主要記載明末清初山西太原等地區政治、經濟、社會習俗、士大夫言行，明末李自成起義、清初姜瓖事變等政治事件亦有涉及。本次點校以上海天益書局本爲底本。,,1987,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fa87d58407c8
ff80808154b87f930154ffc275731919,zhonghuajingdian,,,,山志,(清)王弘撰-撰;何本方-點校,1999年9月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共12卷，是作者在世時已刊刻的讀書及見聞隨筆。書中著録的有關史學、經學、小學、書畫金石之學等方面的資料，至今仍爲有關學者推重，書中所發議論及所述見聞雜事，也爲研究古代社會生活提供了有益的參考。本次點校以光緒本爲底本，通校了康熙本、乾隆本，并參校了其他有關典籍。,,1999,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154ffc275731919
ff80808154b87f930154f0566a7b3a87,zhonghuajingdian,,,,陶庵夢憶,(明)張岱-撰;馬興榮-點校,2007年4月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書8卷，是晚明散文家張岱的著名作品，内容是作者對昔日生活中一些瑣事的回憶。而其對當時的茶樓酒肆、歌館舞榭，説書演戲、工藝書畫等社會生活和風俗人情都有所反映。本書不論是記事、抒情、寫景，還是寫碑銘、傳贊，都寫得短小活潑，流麗清新，極富詩意，如《柳敬亭説書》《西湖七月半》等名篇。本書以《粤雅堂叢書》本爲底本，參校《硯雲甲編》本、道光本等本子，標點整理。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154f0566a7b3a87
ff80808154b87f9301550865f9545316,zhonghuajingdian,,,,西湖夢尋,(明)張岱-撰;馬興榮-點校,2007年4月北京中華書局,地理\明；中外交通,y,y,y,,本書5卷，是晚明散文家張岱的著名作品，其内容是記載西湖的掌故。該書不論記事、抒情、寫景，還是寫碑銘、傳贊，都寫得短小活潑，流麗清新，極富詩意。此次整理以光緒本《西湖夢尋》爲底本，參校康熙本，標點整理，與《陶庵夢憶》合并出版。而該書首列四庫館臣的提要，并有六篇序文以供讀者參考。該書的整理出版將有益于學界。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550865f9545316
ff80808154b87f93015501c1d8665ba3,zhonghuajingdian,,,,震澤紀聞,(明)王鏊-撰;(明)王永熙-匯輯;樓志偉-點校;韓錫鐸-點校,2014年1月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書2卷，是明人王鏊所著記録明初到明代中期的逸聞軼事的筆記。該書直書其事，褒貶寓之，所記人物上至建文帝，下至平民百姓，有些材料可補正史之不足。此次點校以民國十年王季烈《震澤先生别集》刻本爲底本，校以國家圖書館藏嘉靖刻本、萬曆三十六年王永熙刻本和明末刻本。該書出版爲明史學界提供了重要史料。,,2014,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015501c1d8665ba3
ff80808154b87f93015501c3a9e45d00,zhonghuajingdian,,,,續震澤紀聞,(明)王禹聲-撰;(明)王永熙-匯輯;樓志偉-點校;韓錫鐸-點校,2014年1月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書1卷，是王禹聲所撰記述政界人物的筆記。該書對每個人的記述較爲詳細，内容豐富，可補正史之不足。此次點校以民國十年王季烈《震澤先生别集》刻本，校以萬曆刻本和明末刻本。該書出版爲明史學界提供了重要史料。,,2014,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015501c3a9e45d00
ff80808154b87f93015501c01cba590c,zhonghuajingdian,,,,震澤長語,(明)王鏊-撰;(明)王永熙-匯輯;樓志偉-點校;韓錫鐸-點校,2014年1月北京中華書局,讀書筆記\明,y,y,y,,本書2卷，是明人王鏊晚年歸田讀書時所記的筆記。該書分經傳、國猷、官制、食貨、象緯、文章、音律、音韻、字學、姓氏、雜論、仙釋、夢兆十三個標題，多數持論較有根據，但間有未審之處和迷信存在。此次點校以民國十年王季烈《震澤先生别集》刻本爲底本，校以南開大學圖書館藏萬曆刻本和《叢書集成初編》本。該書出版爲明史學界提供了重要史料。,,2014,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015501c01cba590c
ff808081555954e40155707785c014de,zhonghuajingdian,,,,郢事紀略,(明)王禹聲-撰;(明)王永熙-匯輯;樓志偉-點校;韓錫鐸-點校,2014年1月北京中華書局,史實\明,y,y,y,,本書1卷，是王禹聲任承天府知府時期，爲處理萬曆二十七年、二十八年因宦官横行無忌所激起的民變而給上級寫的報告和下諭生員、百姓的文告。此次點校以民國十年王季烈《震澤先生别集》刻本爲底本，校以明刻單行本和萬曆刻本。該書出版爲明史學界提供了重要史料。,,2014,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff808081555954e40155707785c014de
ff80808154b87f930154ffd2403935cb,zhonghuajingdian,,,,棗林雜俎,(清)談遷-著;羅仲輝-點校;胡明校-點校,2006年4月北京中華書局,史實\明；逸聞軼事,y,y,y,,本書不分卷，是一部明代史料筆記，作者爲明清之際著名史學家談遷。全書分智、仁、聖、義、中、和六集十八門，其中土司一門有目無文，實有十七門。書中逸典、先正流聞等門對南明弘光朝的記載、明代典章制度及户帖式的真實記録，具有較高的史料價值。科牘、名勝、營建、器用、榮植等門對明代科舉、民俗、物産、植物、山川等人文自然景觀等也有詳細的描述。《棗林雜俎》關于弘光政權的記載多爲談遷的親身見聞，屬時人所記第一手史料，對于瞭解明代歷史，尤其是研究明末清初的歷史具有很高的參考價值。此次點校以《四庫存目叢書》影印上海圖書館抄本爲底本，與國家圖書館所藏之六卷本對校，同時參校了北京大學藏本及張氏《適園叢書》本。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154ffd2403935cb
ff80808154b87f93015506997d074fc9,zhonghuajingdian,,,,五岳游草,(明)王士性-撰;周振鶴-點校,2006年7月北京中華書局,地理\明；中外交通,y,y,y,,本書9卷，是明代人文地理學家王士性的著作，保存了大量地理資料，表現作者獨到的地理學思想，曾對明末清初學者産生重要影響。該書正編十卷，是作者游歷除福建以外的兩京十二省的記文與詩作。書末附録收入有關序跋、著録、傳記資料以及整理者編的《王士性行踪繫年長編》《王士性著述小考》。此次整理以中國科學院圖書館所藏本點校。本書出版將有益于明史及人文地理學的研究。,,2006,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015506997d074fc9
ff80808154b87f93015500a1b5951440,zhonghuajingdian,,,,古夫于亭雜録,(清)王士禛-撰;趙伯陶-點校,1988年10月北京中華書局,史實\清前期；逸聞軼事,y,y,y,,本書共6卷，補遺1卷，附録1卷，乃王士禛罷官里居後所撰。本書共有340餘條筆記，内容極爲廣泛，舉凡詩歌品評、書畫鑑賞、字義辨析、雜史小考、典章制度、人情事理、文人軼事等都有涉及，作者的詩學主張也多有體現。本次點校以6卷原刊本爲底本，以5卷原刊本爲校本，并參校廣陵本，較爲完善。,,1988,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500a1b5951440
ff80808154b87f930155004133692d94,zhonghuajingdian,,,,郎潛紀聞初筆,(清)陳康祺-撰;晉石-點校,1984年3月北京中華書局,史實\清後期；逸聞軼事,y,y,y,,本書共14卷，專記有清一代之事。内容大致分爲五類，一記文苑士林之事，一記宦海官場之事，一記典章制度，一記社會情况，一記聖君隆治。除去吹嘘清王朝聖治武功的部分，本書涉及内容廣泛，材料豐富，多可取之處。本次點校以光緒間初刻本爲底本，增補小標題，眉目清楚，使用方便。,,1984,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930155004133692d94
ff80808154b87f93015500b44f8230f0,zhonghuajingdian,,,,郎潛紀聞二筆,(清)陳康祺-撰;晉石-點校,1984年3月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共16卷，又稱《燕下鄉脞録》，後統收于《郎潛紀聞》中，其内容與《初筆》相似，大致分爲五類，一記文苑士林之事，一記宦海官場之事，一記典章制度，一記社會情况，一記聖君隆治。除去吹嘘清王朝聖治武功的部分，本書涉及内容廣泛，材料豐富，多可取之處。本次點校以光緒間初刻本爲底本，并增補小標題。,,1984,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500b44f8230f0
ff80808154b87f9301550056ca80407d,zhonghuajingdian,,,,郎潛紀聞三筆,(清)陳康祺-撰;晉石-點校,1984年3月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共12卷，又稱《壬癸藏札記》，後統收于《郎潛紀聞》中，其内容與《初筆》相似，大致分爲五類，一記文苑士林之事，一記宦海官場之事，一記典章制度，一記社會情况，一記聖君隆治。除去吹嘘清王朝聖治武功的部分，本書涉及内容廣泛，材料豐富，多可取之處。本次點校以光緒間初刻本爲底本，并增補小標題。,,1984,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550056ca80407d
ff80808154b87f93015500c61e883efb,zhonghuajingdian,,,,郎潛紀聞四筆,(清)陳康祺-撰;褚家偉-點校;張文玲-點校,1990年3月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共11卷，又稱《判牘餘瀋》，是在《郎潛紀聞》三筆刊行後四年，即光緒十二年成書的，未經刊刻。本書體例，與前三筆相仿，内容也多輯録清代紀聞、掌故、佚事，間及風土人情，有些可補正史之不足。本次點校以僅有的清末抄本爲底本，增補小標題，與前三筆保持一致。,,1990,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500c61e883efb
ff80808154b87f93015500cec2cb483d,zhonghuajingdian,,,,庸閒齋筆記,(清)陳其元-撰;楊璐-點校,1989年4月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共12卷，多記有清一代歷史掌故，上自朝章國故、經濟民生、軍情夷務，次及家世盛迹、風俗民情、軼事舊聞，下迄讀書心得及詼諧游戲之類。本書尤爲着力記評游宦見聞的吏治得失、功過利弊，是研究清代歷史的可貴資料。本次點校以掃葉山房本爲底本，參校其他相關資料，較爲完善。,,1989,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500cec2cb483d
ff80808154b87f93015500d7a8905116,zhonghuajingdian,,,,浪跡叢談,(清)梁章鉅-撰;陳鐵民-點校,1981年9月北京中華書局,史實\清前期；逸聞軼事,y,y,y,,本書共11卷，作于道光丙午至丁未年間。本書雜記清末的時事、作者同時代一些人物的事迹、清代的某些典章制度和揚州一帶的地方名勝、掌故，還涉及古物史事的考訂等。本次點校以道光丁未冬亦東園刊本爲底本，又參校了合刻本，較爲完善。,,1981,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500d7a8905116
ff80808154b87f9301550187a4d01245,zhonghuajingdian,,,,浪跡續談,(清)梁章鉅-撰;陳鐵民-點校,1981年9月北京中華書局,史實\清前期；逸聞軼事,y,y,y,,本書共8卷，作于道光丁未至戊申年間，内容與叢談相近，惟較少記述時事，而多記載温州、杭州等地的名勝、風俗和物産，還記述了明清時代有關戲曲小説的舊聞和掌故。本次點校以《浪跡叢談》《浪跡續談》《歸田瑣記》合刻本爲底本。,,1981,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550187a4d01245
ff80808154b87f93015500dff23b5834,zhonghuajingdian,,,,浪跡三談,(清)梁章鉅-撰;陳鐵民-點校,1981年9月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共6卷，作于道光戊申至己酉年間，作者死後得以刊成。内容多雜考古代的名物、年號、飲食與古書的文字訛誤等。本次點校以咸豐丁巳福州梁氏刻本爲底本。,,1981,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500dff23b5834
ff80808154b87f9301550072d8a76344,zhonghuajingdian,,,,柳弧,(清)丁柔克-撰;宋平生-整理;顔國維 等-整理,2002年8月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共6卷，所記大多是發生在作者身邊的真人真事或道聽途説的奇聞異事，對瞭解清代末期的社會生活狀况和風土人情，具有一定的參考價值。其中某些篇章，具有較高的史料性。本書僅存稿本，未見著録，此次整理儘量保持原貌，增補標題，便于檢索。,,2002,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550072d8a76344
ff80808154b87f930155008727f57791,zhonghuajingdian,,,,巢林筆談,(清)龔煒-撰;錢炳寰-點校,1981年8月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書共6卷，《續編》2卷，按時間順序編排，起康熙末年，迄乾隆二十八年。本書所記内容相當廣泛，既記社會民情，風俗掌故，天災人禍，官吏貪詐，并有讀書心得，戚友交往，文筆流暢，娓娓道來。本書據乾隆三十年作者自刊本點校，《續編》以乾隆三十四年自刊本爲底本進行整理，較爲完善。,,1981,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930155008727f57791
ff80808154b87f930155009e86090e45,zhonghuajingdian,,,,閲世編,(清)葉夢珠-撰;來新夏-點校,2007年9月北京中華書局,地理\清；都城；開封,y,y,y,,本書10卷，是葉氏涉世六十餘年的見聞。該書向無刊本，傳抄也少。1934年，上海通志社從松江圖書館借閲此書抄本，排印收入《上海掌故叢書》，來新夏教授據以整理點校。該書共分天象、曆法、水利、災祥、田産、學校、禮樂、科舉等二十八門，涉及明清之際松江一帶的自然、政治、經濟、文化等各方面情况，記述頗稱詳備，爲當地府志編纂所采擇，而關于明末清初社會經濟資料尤爲引人注目。但此書也夾雜不少無關理要的記述，需辨别取捨。,,2007,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930155009e86090e45
ff80808154b87f930154f05b120b40a3,zhonghuajingdian,,,,清嘉録,(清)顧禄-撰;來新夏-點校,2008年6月北京中華書局,地理\清；中外交通,y,y,y,,本書12卷，是清人顧禄所撰記述蘇州風土的雜著。該書按月分條記民間節令風俗，引録有關詩詞，共二百四十二則。每則之末，搜羅群書，援以爲證，有一定的資料價值。除此之外，該書對社會情况的反映更稱真切，有助于我們瞭解嘉道年間社會經濟狀况及民情風俗，所記社會底層生活和豪民富賈的奢靡生活更爲他書所少見。本次整理以日本翻刻本爲底本，校以華東師範大學圖書館藏本及另外兩個日本翻刻本，適當參校所引各書之原文，收入朝川鼎序。,,2008,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154f05b120b40a3
ff80808154b87f930154f0625732461d,zhonghuajingdian,,,,桐橋倚棹録,(清)顧禄-撰;王稼句-點校,2008年6月北京中華書局,地理\清；中外交通,y,y,y,,本書12卷，是清人顧禄所撰與其《清嘉録》互爲補充的筆記。此書以蘇州一帶風景佳地、古今名人遺迹爲綱，集建築、掌故、詩文爲一編。其後三卷記載“市廛”“工作”“舟楫園圃市蕩藥産田疇”最爲人推重，所記多爲昔日士大夫未嘗措意或不屑著録之生活史料，爲我們提供了嘉道年間蘇州商業、手工業、園藝業等諸多情狀，堪補史乘之不足。此次整理據蘇州舊家所藏抄本點録，核對部分徵引詩文，并移録王湜華點校本的附録及顧頡剛等人的題記等相關資料，以方便讀者研究。,,2008,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154f0625732461d
ff80808154b87f93015500ee18fe7338,zhonghuajingdian,,,,藝風堂雜鈔,(清)繆荃孫-輯;楊璐-整理,2010年3月北京中華書局,學術\清；經史考證,y,y,y,,本書8卷，爲晚清著名學者繆荃孫所輯，是繆氏用多年閲讀善本、披沙揀金所得之精華資料抄録輯成。該書資料來自繆氏所藏善本和内閣大庫所藏珍本，成書以來，迄無印本，故其中資料如吉光片羽，彌足珍貴。楊璐教授歷二十年，以中國社科院歷史所圖書館藏繆氏抄本爲底本，校以國家圖書館藏甲午復校本，整理爲此本，可謂嘉惠學林。,,2010,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015500ee18fe7338
ff80808154b87f930154fb20051f20f2,zhonghuajingdian,,,,苦榴花館雜記,汪慟塵-著;趙燦鵬-校注;劉佳-校注,2013年3月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書不分卷，爲民初汪慟塵主持北京《民蘇報》時所作。該書收録文史札記一百五十五條，内容以明清以來至清末民初的歷史地理、詩文典故爲主，其中紀述清代及民初史事、北京風物之條目，具有較高的史料價值。趙燦鵬和劉佳先生以《苦榴花館雜記》1917年印本爲底本，校以《民蘇報》刊載條目，并將原本未收存于《民蘇報》和《申報》之條目一并輯出作爲附録，這爲研究提供了很大便利。,,2013,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930154fb20051f20f2
ff80808154b87f930155053cd8ee26c7,zhonghuajingdian,,,,花溪日記,(清)袁花馮氏-撰;虞坤林-整理,2013年4月北京中華書局,史實\清；逸聞軼事,y,y,y,,本書是一部頗具史料價值的民間日記，對當時的物價、氣象，戰亂中的民衆、兵勇、土匪及太平軍内部的各種動態均有記載。該版據中國史學會主編之《中國近代史資料叢刊•太平天國》本，即燕京大學圖書館藏本（今北京大學圖書館藏本）點校整理。,,2013,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930155053cd8ee26c7
ff8080815427ed7001542d54e2ba4956,zhonghuajingdian,,,,邵懿辰致蔣光焴函,(清)管庭芬-撰;虞坤林-整理,2013年4月北京中華書局,史實\清,y,y,y,,本書爲今文經學家邵懿辰于咸豐十年至十一年間所寫，根據蔣啓霆先生手録本整理而成，涉及太平天國史事，雖十不存二，仍有很高史料價值。,,2013,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff8080815427ed7001542d54e2ba4956
ff80808154b87f9301550c97df023fdc,zhonghuajingdian,,,,太平軍陷海寧始末,(清)陳錫麒-撰;虞坤林-整理,2013年4月北京中華書局,史實\清,y,y,y,,本書記太平軍攻克海寧及周邊地區之事，史料頗詳，今據浙江圖書館所藏海寧張光第清抄本爲底本，校以中國史學會主編《中國近代史料叢刊•太平天國》本。,,2013,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550c97df023fdc
ff80808154b87f9301550adc798426e9,zhonghuajingdian,,,,渟溪日記,(清)管庭芬-撰;虞坤林-整理,2013年4月北京中華書局,史實\清,y,y,y,,本書爲晚清學者管庭芬所撰。其日記原有四十七册，起于嘉慶二十年（1815），止于同治四年（1865），涉獵面廣，是研究清代後期歷史和民間活動的重要史料。本日記以國家圖書館藏管庭芬《日譜》清抄本爲底本，校以浙江圖書館清稿本，摘取咸豐十年（1860）至同治元年（1862）約兩年的内容。此期間，因太平軍活躍于江浙一帶，作者避亂于鄉間，居故里渟溪一帶，所記均作者親身經歷，可爲太平天國史及近代史的研究提供參考資料。,,2013,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f9301550adc798426e9
ff80808154b87f93015502340a285886,zhonghuajingdian,,,,敬齋古今黈,(元)李治-撰;劉德權-點校,1995年2月北京中華書局,學術\元；經史考證,y,y,y,,本書12卷，是元人李治的讀書札記。其内容極爲廣泛，“上下千古，博極群書，欣所未見”，其經、史、子、集各方面均有精到論述。此次整理以繆荃孫光緒壬寅刻本爲底本，校以《武英殿聚珍版叢書》本、《叢書集成初編》本等。,,1995,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f93015502340a285886
ff80808154b87f930155021a80a63d18,zhonghuajingdian,,,,學林,(宋)王觀國-撰;田瑞娟-點校,1988年1月北京中華書局,學術\宋；經史考證,y,y,y,,本書10卷。本書凡358則，内容以考辨字體、字音、字義爲主，博引《十三經》《史記》《漢書》《後漢書》《晉書》《唐書》之文以及前人詩歌，并廣采《説文》《玉篇》《廣韻》《經典釋文》等注疏箋釋之説，資料收集詳備，辨析精賅，創獲匪少，是宋人筆記中較有學術價值的一種。此次整理以嘉慶十四年刊《湖海樓叢書》本爲底本，校以《武英殿聚珍版叢書》本，書後附有提要、序跋等相關文獻，以備查考。,,1988,NO,http://www.gujilianhe.com/pages/productmetadata/form/list?id=ff80808154b87f930155021a80a63d18
